"","Date","Load","Load.1","Load.7","Temp","Temp_s95","Temp_s99","Temp_s95_min","Temp_s95_max","Temp_s99_min","Temp_s99_max","toy","WeekDays","BH","Year","Month","DLS","Summer_break","Christmas_break","GovernmentResponseIndex","Time"
"377",2013-01-11,70042.6875,71618.4583333333,65247.75,6.13965822201761,6.58612707441879,5.94868498269922,5.83834299846858,7.14004698385084,5.8248750536377,6.12532243466341,0.0287402248986814,"Friday",0,2013,1,"1","0","0",0,15716
"378",2013-01-12,65911.8125,70042.6875,60152,4.55206366329121,4.9050698132973,5.56910148929354,4.14701699640315,5.72193866905797,5.42480342967435,5.91387899119132,0.0314801073120612,"Saturday",0,2013,1,"1","0","0",0,15717
"379",2013-01-13,64642,65911.8125,58542.0416666667,3.83876568378836,4.31094399630449,5.1235513833473,3.75366646157033,4.89600596032541,4.82212235840337,5.42995724496661,0.0342199897254409,"Sunday",0,2013,1,"1","0","0",0,15718
"380",2013-01-14,76181.9166666667,64642,67866.4583333333,2.31701113958689,2.82595144666697,4.27875976031471,2.46792252789432,3.68380365131232,3.87097151198988,4.79746523738344,0.0369598721388207,"Monday",0,2013,1,"1","0","0",0,15719
"381",2013-01-15,78435.6041666667,76181.9166666667,71498.0416666667,2.53121219840408,2.52360450998033,3.5766215981971,2.18403995455977,3.00326547914015,3.36410634845387,3.85008230969049,0.0396997545522005,"Tuesday",0,2013,1,"1","0","0",0,15720
"382",2013-01-16,79530.2916666667,78435.6041666667,72945.7708333333,0.315586458271208,1.25743686359631,2.77083668722246,0.107730400985633,2.4098901168745,2.17368199502296,3.33988633760091,0.0424396369655802,"Wednesday",0,2013,1,"1","0","0",0,15721
"383",2013-01-17,83581.6875,79530.2916666667,71618.4583333333,-1.55010095858434,-0.950672908753144,1.36274413654309,-1.53154320949824,-0.000604837012366674,0.761393464052086,2.13135543148299,0.04517951937896,"Thursday",0,2013,1,"1","0","0",0,15722
"384",2013-01-18,85021.75,83581.6875,70042.6875,-0.801574277089553,-1.36677938362945,0.259836594150411,-2.28578830489049,0.0212724389865839,0.0891556070950898,0.724779529411565,0.0479194017923397,"Friday",0,2013,1,"1","0","0",0,15723
"385",2013-01-19,76395.375,85021.75,65911.8125,2.33224828651945,1.31379593264321,0.591826487888034,0.0687985606269989,2.59420470141076,0.254020259934331,1.0906108833934,0.0506592842057195,"Saturday",0,2013,1,"1","0","0",0,15724
"386",2013-01-20,72339.8125,76395.375,64642,2.08412134577562,2.35152240388261,1.33319182904729,1.91866518619311,2.64562551855995,1.10934580020049,1.469456331967,0.0533991666190993,"Sunday",0,2013,1,"1","0","0",0,15725
"387",2013-01-21,78216.2291666667,72339.8125,76181.9166666667,3.09249648104265,2.57521432792184,1.73325377706546,1.78157962817576,3.45452719738867,1.45289566039951,2.11372468737183,0.056139049032479,"Monday",0,2013,1,"1","0","0",0,15726
"388",2013-01-22,78736.1875,78216.2291666667,78435.6041666667,3.42945542945981,3.3143685322557,2.34536027863264,2.61560696249522,4.08229414865202,2.11784385075453,2.64588653389485,0.0588789314458588,"Tuesday",0,2013,1,"1","0","0",0,15727
"389",2013-01-23,78199.375,78736.1875,79530.2916666667,3.02815509085158,3.1233561536364,2.66629605069632,2.59893696306282,3.52679138330118,2.5320808745426,2.82097529707023,0.0616188138592385,"Wednesday",0,2013,1,"1","0","0",0,15728
"390",2013-01-24,78511.4166666667,78199.375,83581.6875,2.28092815539722,2.74779847800816,2.7277241168214,2.09625928706678,3.23090945595404,2.59816504109704,2.81044032396455,0.0643586962726183,"Thursday",0,2013,1,"1","0","0",0,15729
"391",2013-01-25,81268.625,78511.4166666667,85021.75,0.416029303020099,0.932998684982619,2.07536436754149,0.20188722576011,1.99567709194421,1.79363894920788,2.57302954453223,0.0670985786859981,"Friday",0,2013,1,"1","0","0",0,15730
"392",2013-01-26,74257.5833333333,81268.625,76395.375,3.18227650377907,2.01430731392059,1.91635253182552,0.624596656686489,3.74089038069868,1.62119522243995,2.40742026894293,0.0698384610993778,"Saturday",0,2013,1,"1","0","0",0,15731
"393",2013-01-27,67737.2916666667,74257.5833333333,72339.8125,5.5906026405072,4.79388530627704,2.99202895308529,3.75115355397145,5.97857965515529,2.42280760471504,3.6673347840566,0.0725783435127576,"Sunday",0,2013,1,"1","0","0",0,15732
"394",2013-01-28,72681.6666666667,67737.2916666667,78216.2291666667,6.71840713405645,6.15887337553664,4.18644490580098,5.15950159539505,7.24015556564815,3.67804605160065,4.89495283411985,0.0753182259261373,"Monday",0,2013,1,"1","0","0",0,15733
"395",2013-01-29,71356,72681.6666666667,78736.1875,8.98920658297245,8.07836016693863,5.61824599103674,7.01937439656178,9.48037379506916,4.91431099808635,6.52935796960383,0.0780581083395171,"Tuesday",0,2013,1,"1","0","0",0,15734
"396",2013-01-30,66979.1666666667,71356,78199.375,10.5860281744684,10.175329852116,7.34139708686586,9.19567472929263,11.4136502344104,6.55652592836933,8.10251243632024,0.0807979907528969,"Wednesday",0,2013,1,"1","0","0",0,15735
"397",2013-01-31,67056.1666666667,66979.1666666667,78511.4166666667,9.66704622368241,9.77544512969637,8.30925038004951,8.6845185207549,10.5786355129433,7.99097500500957,8.76083769383921,0.0835378731662766,"Thursday",0,2013,1,"1","0","0",0,15736
"398",2013-02-01,66082.375,67056.1666666667,81268.625,9.54253613813746,9.83980278913737,8.92069625325044,9.37946659148702,10.3149231425658,8.7537819656336,9.13429243209417,0.0862777555796564,"Friday",0,2013,2,"1","0","0",0,15737
"399",2013-02-02,63939.375,66082.375,74257.5833333333,5.37659577512116,7.12685367745138,8.39460177716775,5.05930479364714,9.37452262212141,7.59906018248911,9.04522528215941,0.0890176379930361,"Saturday",0,2013,2,"1","0","0",0,15738
"400",2013-02-03,65627.7291666667,63939.375,67737.2916666667,4.08245775701662,4.15629064106616,6.71188166243922,3.24143237266297,4.92954468216991,6.32418798592057,7.54771060630525,0.0917575204064159,"Sunday",0,2013,2,"1","0","0",0,15739
"401",2013-02-04,70214.5,65627.7291666667,72681.6666666667,8.0692778966807,6.72420868202608,6.57620701185188,4.9015090532985,8.33928203824861,6.27607873639634,7.04810114220121,0.0944974028197957,"Monday",0,2013,2,"1","0","0",0,15740
"402",2013-02-05,71629.2083333333,70214.5,71356,6.55036315053231,7.45025857964615,7.05407672900713,5.99742917636184,8.24243495254516,6.80387637688008,7.13457215501261,0.0972372852331754,"Tuesday",0,2013,2,"1","0","0",0,15741
"403",2013-02-06,74914.6041666667,71629.2083333333,66979.1666666667,4.43153569255233,5.07396630491085,6.32023964571236,4.37444657671927,5.90063464062067,5.88814112686309,6.77645299772666,0.0999771676465552,"Wednesday",0,2013,2,"1","0","0",0,15742
"404",2013-02-07,76971.6458333333,74914.6041666667,67056.1666666667,3.27764347934452,3.66492173306422,5.31276091109427,3.14345915057572,4.2979037350628,4.90141752359048,5.85769561303036,0.102717050059935,"Thursday",0,2013,2,"1","0","0",0,15743
"405",2013-02-08,75391.6041666667,76971.6458333333,66082.375,2.45584802694346,2.79477663516125,4.35987508520339,2.21825436753616,3.32676925946884,3.97825288928264,4.87250591245714,0.105456932473315,"Friday",0,2013,2,"1","0","0",0,15744
"406",2013-02-09,71972.7708333333,75391.6041666667,63939.375,2.17536299782404,2.17122407814553,3.5119495130017,1.40349769959696,2.81447208575114,3.33021094252983,3.9482139501334,0.108196814886694,"Saturday",0,2013,2,"1","0","0",0,15745
"407",2013-02-10,69488.5,71972.7708333333,65627.7291666667,3.21697769098955,2.82360055946737,3.21535314844219,2.03831366423266,3.59854941164748,3.0619599217512,3.33183273178,0.110936697300074,"Sunday",0,2013,2,"1","0","0",0,15746
"408",2013-02-11,74532.9166666667,69488.5,70214.5,3.5556149250494,3.57411593652373,3.36847395637665,3.1490976727838,4.11724194291187,3.26154824453981,3.50040123584856,0.113676579713454,"Monday",0,2013,2,"1","0","0",0,15747
"409",2013-02-12,77078.9166666667,74532.9166666667,71629.2083333333,2.98038911404572,3.08668836186806,3.26991478753674,2.46576262062714,3.58736644884732,3.14406861415488,3.40890089387481,0.116416462126834,"Tuesday",0,2013,2,"1","0","0",0,15748
"410",2013-02-13,77312.3541666667,77078.9166666667,74914.6041666667,2.65770644370542,2.8635356582461,3.12683415886894,2.30604846358588,3.36969267870808,3.01227952185535,3.2721080577786,0.119156344540213,"Wednesday",0,2013,2,"1","0","0",0,15749
"411",2013-02-14,77003.6458333333,77312.3541666667,76971.6458333333,4.65120718724993,3.57927443294,3.18717450668173,2.13606704609347,5.42929937955065,2.84890126169824,3.76373569556439,0.121896226953593,"Thursday",0,2013,2,"1","0","0",0,15750
"412",2013-02-15,72185.2708333333,77003.6458333333,75391.6041666667,5.91500257516002,5.7481774200703,4.18553510137884,4.86116328643828,6.8081396292661,3.77755987707028,4.63502565956215,0.124636109366973,"Friday",0,2013,2,"1","0","0",0,15751
"413",2013-02-16,66342.1875,72185.2708333333,71972.7708333333,4.4434534465515,4.84051118414688,4.47188880187239,3.55948928298058,5.88936547816249,4.1841422447212,4.71603465758965,0.127375991780353,"Saturday",0,2013,2,"1","0","0",0,15752
"414",2013-02-17,64193.7083333333,66342.1875,69488.5,3.93189009286902,4.08111214851812,4.3241458268533,2.78603996037303,5.21642131400594,4.05192343850926,4.56477324264917,0.130115874193733,"Sunday",0,2013,2,"1","0","0",0,15753
"415",2013-02-18,70956.7916666667,64193.7083333333,74532.9166666667,4.43880817385993,4.33377076646715,4.30510223524518,3.04760460288677,5.70178872491378,4.01827345236187,4.57944047624959,0.132855756607112,"Monday",0,2013,2,"1","0","0",0,15754
"416",2013-02-19,72938.2083333333,70956.7916666667,77078.9166666667,4.40501726971785,4.25831465374018,4.2698896888909,2.43196370422714,6.00271944582552,3.87117473140544,4.61505574191661,0.135595639020492,"Tuesday",0,2013,2,"1","0","0",0,15755
"417",2013-02-20,72873.4791666667,72938.2083333333,77312.3541666667,4.34884271303484,4.45636773402589,4.35809502980525,2.881763927359,5.89052201765326,4.01458375578135,4.65012845125751,0.138335521433872,"Wednesday",0,2013,2,"1","0","0",0,15756
"418",2013-02-21,76825.75,72873.4791666667,77003.6458333333,2.03285386446003,3.02236279618237,3.95305820802257,2.1088100641711,4.67116263913196,3.5931433288176,4.49685869838816,0.141075403847252,"Thursday",0,2013,2,"1","0","0",0,15757
"419",2013-02-22,79013.3333333333,76825.75,72185.2708333333,-0.319907559736072,0.611125881310122,2.73308708539543,-0.0468772697476662,2.1917291922021,2.11290350087505,3.5542382113189,0.143815286260631,"Friday",0,2013,2,"1","0","0",0,15758
"420",2013-02-23,78166.125,79013.3333333333,66342.1875,-1.40544978205028,-1.01289435032238,1.30931342079687,-1.54771597103515,-0.118010850384343,0.796654675252193,2.07374882484066,0.146555168674011,"Saturday",0,2013,2,"1","0","0",0,15759
"421",2013-02-24,75368.0208333333,78166.125,64193.7083333333,-0.345934790591278,-0.72721264257871,0.476938830228956,-1.38310633668789,-0.0275680526179223,0.372918716544199,0.774072743884286,0.149295051087391,"Sunday",0,2013,2,"1","0","0",0,15760
"422",2013-02-25,80191.6041666667,75368.0208333333,70956.7916666667,1.03744244844184,0.531634848426833,0.458525507282387,-0.242890860547847,1.45457652116209,0.284236572624371,0.682303891962857,0.152034933500771,"Monday",0,2013,2,"1","0","0",0,15761
"423",2013-02-26,79539.1875,80191.6041666667,72938.2083333333,1.69528220128617,1.37730816226293,0.796069579912554,0.426777830567917,2.39381715311206,0.551908349194212,1.11537820179159,0.15477481591415,"Tuesday",0,2013,2,"1","0","0",0,15762
"424",2013-02-27,78255.4166666667,79539.1875,72873.4791666667,2.88114500084064,2.41089895920084,1.3781037519683,1.31193670231956,3.62886378604616,1.06062076784563,1.84310179796016,0.15751469832753,"Wednesday",0,2013,2,"1","0","0",0,15763
"425",2013-02-28,76667.6458333333,78255.4166666667,76825.75,3.56414657261563,3.2428427000471,2.080006911493,2.02280641854755,4.42856690075461,1.73944471874142,2.56268466395901,0.16025458074091,"Thursday",0,2013,2,"1","0","0",0,15764
"426",2013-03-01,76353.2083333333,76667.6458333333,79013.3333333333,4.05129731686823,3.89889472938803,2.78525518614728,3.10283469402284,4.69991020331931,2.53875626795715,3.17652327279341,0.16299446315429,"Friday",0,2013,3,"1","0","0",0,15765
"427",2013-03-02,69902.9791666667,76353.2083333333,78166.125,3.5004122905815,3.85136231025407,3.22606092567664,3.22835193505507,4.41328280549715,3.06221812060058,3.41126079810721,0.165734345567669,"Saturday",0,2013,3,"1","0","0",0,15766
"428",2013-03-03,64929.25,69902.9791666667,75368.0208333333,4.20203704235727,3.70401788370554,3.32516088782989,2.00584385180745,5.5830653735111,2.93028943257992,3.77770992296234,0.168474227981049,"Sunday",0,2013,3,"1","0","0",0,15767
"429",2013-03-04,69275.4375,64929.25,80191.6041666667,7.34882477487264,5.86517078131169,4.17374538278798,3.19056695090432,8.77758781838729,3.4712264147731,5.27412662383191,0.171214110394429,"Monday",0,2013,3,"1","0","0",0,15768
"430",2013-03-05,66720,69275.4375,79539.1875,10.025637637628,9.20830937574032,6.11068639809226,7.7945162965167,10.7926786783272,5.29689817810641,7.1722848005765,0.173953992807809,"Tuesday",0,2013,3,"1","0","0",0,15769
"431",2013-03-06,64401.1666666667,66720,78255.4166666667,10.2266923017971,10.2878748593677,7.75777709563569,9.57426835794905,10.9279987517235,7.19533118333997,8.36933459750326,0.176693875221188,"Wednesday",0,2013,3,"1","0","0",0,15770
"432",2013-03-07,62280.5,64401.1666666667,76667.6458333333,11.275001027529,10.7981126173928,8.86150749095585,9.52561054824403,12.1381514296878,8.37846176434874,9.53951328190235,0.179433757634568,"Thursday",0,2013,3,"1","0","0",0,15771
"433",2013-03-08,60708.7708333333,62280.5,76353.2083333333,11.0330571810215,11.2459946907388,9.81742573057016,10.5193833157012,11.9716390872374,9.5457497280307,10.1666683272561,0.182173640047948,"Friday",0,2013,3,"1","0","0",0,15772
"434",2013-03-09,54653.7916666667,60708.7708333333,69902.9791666667,9.98719866508426,10.3680947503043,10.0386760661233,9.23938475254264,11.4258852842342,9.77966801949441,10.2826225282954,0.184913522461328,"Saturday",0,2013,3,"1","0","0",0,15773
"435",2013-03-10,53821.6458333333,54653.7916666667,64929.25,8.35346723173515,8.95446728366688,9.6683371626768,7.92289212934453,9.98259202820762,9.46643891510026,10.0723445252337,0.187653404874707,"Sunday",0,2013,3,"1","0","0",0,15774
"436",2013-03-11,66030.0208333333,53821.6458333333,69275.4375,6.637687655504,7.3938301962449,8.85675341399416,6.71398699329594,8.4976350045672,8.39052824431717,9.43269557858084,0.190393287288087,"Monday",0,2013,3,"1","0","0",0,15775
"437",2013-03-12,72171.8958333333,66030.0208333333,66720,3.65742534234285,4.96773452463911,7.46850121853481,3.40373221696852,6.61247683282033,6.54273388010288,8.35346079971183,0.193133169701467,"Tuesday",0,2013,3,"1","0","0",0,15776
"438",2013-03-13,76220.1875,72171.8958333333,64401.1666666667,1.28893597744895,1.93260273735748,5.35630143317936,1.1837859125037,3.26815086927799,4.57067790156692,6.48422759393343,0.195873052114847,"Wednesday",0,2013,3,"1","0","0",0,15777
"439",2013-03-14,75862.4583333333,76220.1875,62280.5,1.8911285344433,1.82661687780769,3.95605195123711,0.871488737808371,2.81263986638122,3.56950291160629,4.53122753280767,0.198612934528227,"Thursday",0,2013,3,"1","0","0",0,15778
"440",2013-03-15,75378.1041666667,75862.4583333333,60708.7708333333,2.89113278501381,2.18364445499752,3.20553376884447,0.262479153871742,4.14195215093219,2.85341968640662,3.53026942095177,0.201352816941606,"Friday",0,2013,3,"1","0","0",0,15779
"441",2013-03-16,67601.8333333333,75378.1041666667,54653.7916666667,5.47071823241785,4.41371758955397,3.60895293023487,2.4103312932622,6.42684039912081,3.12086207089188,4.31974015686802,0.204092699354986,"Saturday",0,2013,3,"1","0","0",0,15780
"442",2013-03-17,62052.3541666667,67601.8333333333,53821.6458333333,6.49539092738015,6.54391340043175,4.78902282589481,6.05511568604096,7.15575200812432,4.33701643950987,5.17075289501716,0.206832581768366,"Sunday",0,2013,3,"1","0","0",0,15781
"443",2013-03-18,70008.8541666667,62052.3541666667,66030.0208333333,5.47574384890948,5.68559145218389,5.14977665311815,4.86440578003183,6.32203006217567,4.94406863812234,5.33966974674755,0.209572464181746,"Monday",0,2013,3,"1","0","0",0,15782
"444",2013-03-19,69795.7916666667,70008.8541666667,72171.8958333333,6.56060390130089,6.08394802708539,5.44414804896766,4.71104229944982,7.42010474544318,5.09908296502447,5.84729693213635,0.212312346595125,"Tuesday",0,2013,3,"1","0","0",0,15783
"445",2013-03-20,68484.4375,69795.7916666667,76220.1875,6.92339937036356,6.93357427340274,6.03213186368714,6.03952999191166,7.97749928048329,5.77285655634376,6.37308411149816,0.215052229008505,"Wednesday",0,2013,3,"1","0","0",0,15784
"446",2013-03-21,67926.3333333333,68484.4375,75862.4583333333,7.48632519944952,6.92501696823345,6.31467858282911,5.04602362777814,8.75939384495666,5.87565288372575,6.84662756191371,0.217792111421885,"Thursday",0,2013,3,"1","0","0",0,15785
"447",2013-03-22,63973.9583333333,67926.3333333333,75378.1041666667,9.63448049748943,8.88889314460136,7.24741718132306,6.94455599128307,10.846510752578,6.69951234460342,8.00399159399438,0.220531993835265,"Friday",0,2013,3,"1","0","0",0,15786
"448",2013-03-23,57344.25,63973.9583333333,67601.8333333333,8.89951416073577,9.33484291702993,8.1397301608802,8.56697004296903,10.1204150742471,7.91049580641194,8.41866165598288,0.223271876248644,"Saturday",0,2013,3,"1","0","0",0,15787
"449",2013-03-24,56390.9375,57344.25,62052.3541666667,7.4249736938218,8.03820061179296,8.14440289992299,7.45936364724102,9.02008624807503,8.02355755460255,8.35875056208767,0.226011758662024,"Sunday",0,2013,3,"1","0","0",0,15788
"450",2013-03-25,65440.2291666667,56390.9375,70008.8541666667,6.67505777569435,6.9310486071495,7.67723363805899,6.17445052599789,7.568913334826,7.53765410618333,8.00006556880012,0.228751641075404,"Monday",0,2013,3,"1","0","0",0,15789
"451",2013-03-26,67636.2708333333,65440.2291666667,69795.7916666667,5.9210203845174,6.21242853261767,7.12979300403658,5.35336923853698,6.91155478531433,6.95158253308312,7.51325192409586,0.231491523488784,"Tuesday",0,2013,3,"1","0","0",0,15790
"452",2013-03-27,67984.4166666667,67636.2708333333,68484.4375,5.92430611676407,5.78913185072263,6.58799530260405,4.42937606967713,6.9838795294906,6.33500211529108,6.92368209236767,0.234231405902163,"Wednesday",0,2013,3,"1","0","0",0,15791
"453",2013-03-28,68385.6458333333,67984.4166666667,67926.3333333333,5.60955081062577,5.92163540765632,6.37521376600455,5.2724566665627,6.45773767027584,6.25856331309827,6.61139333444654,0.236971288315543,"Thursday",0,2013,3,"1","0","0",0,15792
"454",2013-03-29,68266.9166666667,68385.6458333333,63973.9583333333,6.30319747732413,5.82769871484114,6.10560340430267,4.5027645741434,7.14299439727264,5.83892711324931,6.35509196110042,0.239711170728923,"Friday",0,2013,3,"1","0","0",0,15793
"455",2013-03-30,62654.125,68266.9166666667,57344.25,6.47489214420738,6.70191195689718,6.37949861208063,6.24716518560987,7.19653959442762,6.26165859325853,6.51899490964665,0.242451053142303,"Saturday",0,2013,3,"1","0","0",0,15794
"456",2013-03-31,59578.2916666667,62654.125,56390.9375,5.29161326512725,5.58211560410838,6.07730731458467,4.46136436265261,6.54237041398618,5.86579047759564,6.37791942274611,0.245190935555682,"Sunday",1,2013,3,"2","0","0",0,15795
"457",2013-04-01,60137.0625,59578.2916666667,65440.2291666667,5.76081033692051,5.36730970287607,5.75974397339947,3.74050922661377,6.91744213619757,5.43902441225103,6.03337044086352,0.247930817969062,"Monday",1,2013,4,"2","0","0",0,15796
"458",2013-04-02,66284.4166666667,60137.0625,67636.2708333333,6.87071472030801,6.66622453300741,6.09728669817979,5.35786044669753,7.98639042524349,5.77796093940298,6.46035819415551,0.250670700382442,"Tuesday",0,2013,4,"2","0","0",0,15797
"459",2013-04-03,66382.2708333333,66284.4166666667,67984.4166666667,6.63839557061292,6.56399848307479,6.27187804961111,4.80237409818201,8.03734985388418,5.88617947572886,6.6224328602079,0.253410582795822,"Wednesday",0,2013,4,"2","0","0",0,15798
"460",2013-04-04,68082.7708333333,66382.2708333333,68385.6458333333,6.31523181163708,6.58118799817089,6.43540558473146,5.62801907366244,7.28811235606826,6.2293699074752,6.59056446800531,0.256150465209201,"Thursday",0,2013,4,"2","0","0",0,15799
"461",2013-04-05,68316.3333333333,68082.7708333333,68266.9166666667,5.55618386396146,5.93732839906256,6.2764948023542,5.34949864287431,6.58047673512219,6.16538549533087,6.49876294208813,0.258890347622581,"Friday",0,2013,4,"2","0","0",0,15800
"462",2013-04-06,63123.2083333333,68316.3333333333,62654.125,5.30209510456218,5.36313013725665,5.91541744109484,4.60567248321543,6.04868636326473,5.78403210978979,6.14391112755705,0.261630230035961,"Saturday",0,2013,4,"2","0","0",0,15801
"463",2013-04-07,58225.9791666667,63123.2083333333,59578.2916666667,6.41685129624425,5.85940879075356,5.82415940284588,4.29386507487009,7.47699581726774,5.48612770746971,6.18314488743905,0.264370112449341,"Sunday",0,2013,4,"2","0","0",0,15802
"464",2013-04-08,64229.1041666667,58225.9791666667,60137.0625,7.42892692094954,7.08658489991569,6.3035642351861,5.85028638497492,8.31302712558733,5.97757304735089,6.70573421676828,0.26710999486272,"Monday",0,2013,4,"2","0","0",0,15803
"465",2013-04-09,64050.2291666667,64229.1041666667,66284.4166666667,9.00084106362442,8.35450460713203,7.04669465279675,7.05261805617649,9.69896229656542,6.64575722246946,7.64847817579478,0.2698498772761,"Tuesday",0,2013,4,"2","0","0",0,15804
"466",2013-04-10,62182,64050.2291666667,66382.2708333333,10.9313548229821,10.1087668234759,8.17125352941775,8.62450704443019,11.6726231777796,7.6566249729842,8.98670910600783,0.27258975968948,"Wednesday",0,2013,4,"2","0","0",0,15805
"467",2013-04-11,59864.1666666667,62182,68082.7708333333,11.9951052565608,11.8940816338003,9.61650794877941,11.1283047273293,12.7306224159657,9.00509842520416,10.141909757257,0.27532964210286,"Thursday",0,2013,4,"2","0","0",0,15806
"468",2013-04-12,58342.9166666667,59864.1666666667,68316.3333333333,10.8665826129975,11.2261967216203,10.2638361093211,10.3797874839481,11.9438434187102,10.0080139608545,10.5372113178213,0.27806952451624,"Friday",0,2013,4,"2","0","0",0,15807
"469",2013-04-13,51693.0833333333,58342.9166666667,63123.2083333333,12.2639368889338,11.3908525664138,10.5882991591178,9.34949453249788,13.505156230631,10.0925769853875,11.2446395502618,0.280809406929619,"Saturday",0,2013,4,"2","0","0",0,15808
"470",2013-04-14,44469.3541666667,51693.0833333333,58225.9791666667,15.902976521553,14.6643248195184,12.0354416976844,11.9660889620778,17.5404956391999,11.194871158263,13.1242321885912,0.283549289342999,"Sunday",0,2013,4,"2","0","0",0,15809
"471",2013-04-15,50025.0208333333,44469.3541666667,64229.1041666667,14.6991542087417,15.0908241320567,13.3188854528559,13.5560084124857,16.3925966246596,12.8766208826322,13.851095146564,0.286289171756379,"Monday",0,2013,4,"2","0","0",0,15810
"472",2013-04-16,51233.0833333333,50025.0208333333,64050.2291666667,14.6909338654433,14.6546455985633,13.8125399205738,12.9172532552497,16.161110316347,13.3870569099642,14.2598102188651,0.289029054169759,"Tuesday",0,2013,4,"2","0","0",0,15811
"473",2013-04-17,50275.2708333333,51233.0833333333,62182,16.8999979696092,16.0616400287818,14.5657761182779,13.3895842081037,18.8133548840889,13.8671483156373,15.4041344437458,0.291768936583138,"Wednesday",0,2013,4,"2","0","0",0,15812
"474",2013-04-18,49899.3333333333,50275.2708333333,59864.1666666667,13.6638406770897,15.1207523815289,14.9888123020411,13.7556224829554,17.2312243212566,14.7042505810515,15.3265534295767,0.294508818996518,"Thursday",0,2013,4,"2","0","0",0,15813
"475",2013-04-19,51787.5,49899.3333333333,58342.9166666667,9.98724883654004,11.4587979042926,13.7266155953852,10.0380248381069,13.5819439229102,12.8912242737327,14.6600285880615,0.297248701409898,"Friday",0,2013,4,"2","0","0",0,15814
"476",2013-04-20,49099.8333333333,51787.5,51693.0833333333,8.50536888070653,8.90724426040567,11.8538660426514,7.79519680082175,9.87073898081692,11.2677104982443,12.8292351079184,0.299988583823278,"Saturday",0,2013,4,"2","0","0",0,15815
"477",2013-04-21,46519.4791666667,49099.8333333333,44469.3541666667,9.27479915855926,8.92254640447894,10.6707268829874,7.12158707026129,10.5866493934983,10.3970038293355,11.2203667265951,0.302728466236657,"Sunday",0,2013,4,"2","0","0",0,15816
"478",2013-04-22,53442.625,46519.4791666667,50025.0208333333,10.4255072860616,10.0300631864296,10.3995949843903,8.22717775084094,11.730640143201,10.0461914318444,10.7041160198226,0.305468348650037,"Monday",0,2013,4,"2","0","0",0,15817
"479",2013-04-23,53558.9375,53442.625,51233.0833333333,11.8068789487972,11.2562791646183,10.6803809444783,9.24278343596632,13.3676554389936,10.2074800322611,11.2315061758848,0.308208231063417,"Tuesday",0,2013,4,"2","0","0",0,15818
"480",2013-04-24,51627.75,53558.9375,50275.2708333333,14.1576454152606,13.0782365169981,11.4994531145463,10.1064950139237,16.1364526079361,10.7348164713472,12.4565560166841,0.310948113476797,"Wednesday",0,2013,4,"2","0","0",0,15819
"481",2013-04-25,49812.3125,51627.75,49899.3333333333,16.3440802712557,15.5425603423406,13.0193993969141,12.782437175229,18.2446036372242,12.2025945279094,14.0505024994256,0.313687995890176,"Thursday",0,2013,4,"2","0","0",0,15820
"482",2013-04-26,50501.9583333333,49812.3125,51787.5,12.3317400040542,14.408255516047,13.8358799931973,11.808554286638,16.900097134422,13.3211484461109,14.0495908231052,0.316427878303556,"Friday",0,2013,4,"2","0","0",0,15821
"483",2013-04-27,48800.3333333333,50501.9583333333,49099.8333333333,7.35184317176161,9.09675080949088,12.1038565904741,7.40036657026936,11.6317163158959,11.0171419400685,13.2706549103678,0.319167760716936,"Saturday",0,2013,4,"2","0","0",0,15822
"484",2013-04-28,48488.3333333333,48800.3333333333,46519.4791666667,7.49586276630304,7.27907173900244,10.1505863464057,6.08757219421563,8.45573245478875,9.73000323456421,10.9584833411807,0.321907643130316,"Sunday",0,2013,4,"2","0","0",0,15823
"485",2013-04-29,55988.2916666667,48488.3333333333,53442.625,9.33590777829218,8.57133898123386,9.47923850314523,6.90301321725266,10.2093119585042,9.19424604020324,9.69633218186882,0.324647525543695,"Monday",0,2013,4,"2","0","0",0,15824
"486",2013-04-30,56129.4166666667,55988.2916666667,53558.9375,10.8581243125865,10.3301260872797,9.79834478087579,9.19651831858239,11.5334697235029,9.51221144802887,10.1743420500104,0.327387407957075,"Tuesday",0,2013,4,"2","0","0",0,15825
"487",2013-05-01,46464.4166666667,56129.4166666667,51627.75,11.7033988297562,11.463389018725,10.4230707861489,10.3820889959206,12.7016928809353,10.1023869559857,10.8504714282144,0.330127290370455,"Wednesday",1,2013,5,"2","0","0",0,15826
"488",2013-05-02,52511.5833333333,46464.4166666667,49812.3125,11.7768076836011,11.6354374466342,10.8793566197182,10.290205572348,12.9273304747777,10.5354049230248,11.2702732108781,0.332867172783835,"Thursday",0,2013,5,"2","0","0",0,15827
"489",2013-05-03,52168.1458333333,52511.5833333333,50501.9583333333,12.1440614706574,12.0619622115847,11.3289752143772,10.8156364899548,13.3359437659981,11.0071353719688,11.7078191838567,0.335607055197214,"Friday",0,2013,5,"2","0","0",0,15828
"490",2013-05-04,46117.75,52168.1458333333,48800.3333333333,12.6527873909908,12.3137457979063,11.6687829839307,10.5597712367597,14.0916324085309,11.250689211477,12.1536314715545,0.338346937610594,"Saturday",0,2013,5,"2","0","0",0,15829
"491",2013-05-05,41967.6666666667,46117.75,48488.3333333333,13.820957890196,13.4189209352384,12.30422640342,11.5061540718138,15.4057517459656,11.8051857478768,12.9101086619137,0.341086820023974,"Sunday",0,2013,5,"2","0","0",0,15830
